pin,count,probability
080331,3,3e-05
160783,3,3e-05
130740,3,3e-05
220982,3,3e-05
310498,3,3e-05
160683,3,3e-05
260272,3,3e-05
161233,3,3e-05
260234,3,3e-05
050536,3,3e-05
130704,3,3e-05
060711,3,3e-05
250528,3,3e-05
201019,3,3e-05
220425,3,3e-05
130595,3,3e-05
280628,3,3e-05
210774,3,3e-05
140870,3,3e-05
040139,3,3e-05
050906,3,3e-05
131285,3,3e-05
261295,3,3e-05
300717,3,3e-05
251036,3,3e-05
090716,3,3e-05
030701,3,3e-05
160125,3,3e-05
170311,3,3e-05
200820,3,3e-05
300987,3,3e-05
141182,3,3e-05
260654,3,3e-05
201002,3,3e-05
290546,3,3e-05
180627,3,3e-05
220640,3,3e-05
080177,3,3e-05
160185,3,3e-05
100369,3,3e-05
080684,3,3e-05
130308,3,3e-05
010768,3,3e-05
291283,3,3e-05
170912,3,3e-05
051112,3,3e-05
090176,3,3e-05
240571,3,3e-05
241053,3,3e-05
060799,3,3e-05
030286,3,3e-05
290175,3,3e-05
170352,3,3e-05
060857,3,3e-05
300567,3,3e-05
180327,3,3e-05
200160,3,3e-05
220551,3,3e-05
060405,3,3e-05
020811,3,3e-05
010600,3,3e-05
310843,3,3e-05
160514,3,3e-05
210576,3,3e-05
310342,3,3e-05
110293,3,3e-05
180205,3,3e-05
280665,3,3e-05
100223,3,3e-05
230477,3,3e-05
200631,3,3e-05
290507,3,3e-05
050208,3,3e-05
020529,3,3e-05
301284,3,3e-05
040404,3,3e-05
130324,3,3e-05
071078,3,3e-05
061033,3,3e-05
310259,3,3e-05
290548,3,3e-05
230651,3,3e-05
200388,3,3e-05
221060,3,3e-05
180714,3,3e-05
260874,3,3e-05
210641,3,3e-05
140278,3,3e-05
041070,3,3e-05
150609,3,3e-05
240467,3,3e-05
180857,3,3e-05
060203,3,3e-05
220233,3,3e-05
020593,3,3e-05
020317,3,3e-05
200311,3,3e-05
111121,3,3e-05
110215,3,3e-05
280682,3,3e-05
210153,3,3e-05
150601,3,3e-05
090171,3,3e-05
230864,3,3e-05
170244,3,3e-05
150602,3,3e-05
130369,3,3e-05
240709,3,3e-05
271065,3,3e-05
210991,3,3e-05
010453,3,3e-05
060306,3,3e-05
101232,3,3e-05
021216,3,3e-05
050920,3,3e-05
291178,3,3e-05
010337,3,3e-05
041141,3,3e-05
131037,3,3e-05
270855,3,3e-05
270633,3,3e-05
160292,3,3e-05
070146,3,3e-05
230278,3,3e-05
140500,3,3e-05
160707,3,3e-05
031109,3,3e-05
260137,3,3e-05
091071,3,3e-05
230125,3,3e-05
300678,3,3e-05
160951,3,3e-05
090659,3,3e-05
170318,3,3e-05
120545,3,3e-05
030270,3,3e-05
160680,3,3e-05
040941,3,3e-05
240975,3,3e-05
100908,3,3e-05
280497,3,3e-05
240177,3,3e-05
100607,3,3e-05
271011,3,3e-05
160807,3,3e-05
211007,3,3e-05
110239,3,3e-05
081030,3,3e-05
190290,3,3e-05
030600,3,3e-05
100617,3,3e-05
051054,3,3e-05
030149,3,3e-05
271067,3,3e-05
050529,3,3e-05
141018,3,3e-05
010765,3,3e-05
100577,3,3e-05
150874,3,3e-05
110206,3,3e-05
210331,3,3e-05
110438,3,3e-05
140781,3,3e-05
100128,3,3e-05
010258,3,3e-05
030647,3,3e-05
170400,3,3e-05
100343,3,3e-05
200863,3,3e-05
030131,3,3e-05
240529,3,3e-05
260909,3,3e-05
120132,3,3e-05
301171,3,3e-05
090344,3,3e-05
221004,3,3e-05
300944,3,3e-05
030923,3,3e-05
140533,3,3e-05
050887,3,3e-05
130572,3,3e-05
010334,3,3e-05
230198,3,3e-05
220333,3,3e-05
090622,3,3e-05
150923,3,3e-05
230713,3,3e-05
141288,3,3e-05
271283,3,3e-05
060397,3,3e-05
270174,3,3e-05
290677,3,3e-05
090588,3,3e-05
110681,3,3e-05
011035,3,3e-05
121185,3,3e-05
261188,3,3e-05
071260,3,3e-05
021012,3,3e-05
290466,3,3e-05
110937,3,3e-05
261064,3,3e-05
291148,3,3e-05
070944,3,3e-05
310974,3,3e-05
290497,3,3e-05
290781,3,3e-05
050333,3,3e-05
211170,3,3e-05
270446,3,3e-05
170736,3,3e-05
210314,3,3e-05
141168,3,3e-05
180794,3,3e-05
230800,3,3e-05
100990,3,3e-05
170842,3,3e-05
250713,3,3e-05
160706,3,3e-05
051016,3,3e-05
280224,3,3e-05
010911,3,3e-05
280386,3,3e-05
170856,3,3e-05
310724,3,3e-05
060879,3,3e-05
160337,3,3e-05
170141,3,3e-05
240503,3,3e-05
290967,3,3e-05
300512,3,3e-05
290472,3,3e-05
190719,3,3e-05
100474,3,3e-05
131255,3,3e-05
030291,3,3e-05
120289,3,3e-05
270895,3,3e-05
210893,3,3e-05
281157,3,3e-05
030345,3,3e-05
300568,3,3e-05
081043,3,3e-05
010539,3,3e-05
050262,3,3e-05
230105,3,3e-05
120219,3,3e-05
260307,3,3e-05
100633,3,3e-05
100136,3,3e-05
220229,3,3e-05
231155,3,3e-05
260372,3,3e-05
201134,3,3e-05
070104,3,3e-05
060255,3,3e-05
190790,3,3e-05
120783,3,3e-05
030310,3,3e-05
221106,3,3e-05
180802,3,3e-05
141001,3,3e-05
220762,3,3e-05
030486,3,3e-05
060418,3,3e-05
220134,3,3e-05
290271,3,3e-05
300791,3,3e-05
110859,3,3e-05
020613,3,3e-05
050476,3,3e-05
071179,3,3e-05
140277,3,3e-05
220886,3,3e-05
080103,3,3e-05
120314,3,3e-05
140230,3,3e-05
310798,3,3e-05
281221,3,3e-05
181278,3,3e-05
250434,3,3e-05
030716,3,3e-05
251183,3,3e-05
110970,3,3e-05
230862,3,3e-05
061014,3,3e-05
091063,3,3e-05
200541,3,3e-05
141128,3,3e-05
270692,3,3e-05
031137,3,3e-05
080264,3,3e-05
140889,3,3e-05
090368,3,3e-05
101073,3,3e-05
190967,3,3e-05
180103,3,3e-05
230146,3,3e-05
260379,3,3e-05
070498,3,3e-05
060171,3,3e-05
140804,3,3e-05
270549,3,3e-05
070538,3,3e-05
061105,3,3e-05
120934,3,3e-05
210832,3,3e-05
150123,3,3e-05
040937,3,3e-05
040814,3,3e-05
171139,3,3e-05
241113,3,3e-05
160709,3,3e-05
100714,3,3e-05
160811,3,3e-05
270555,3,3e-05
160334,3,3e-05
050272,3,3e-05
210246,3,3e-05
271271,3,3e-05
040639,3,3e-05
250336,3,3e-05
270772,3,3e-05
040603,3,3e-05
080333,3,3e-05
010202,3,3e-05
250567,3,3e-05
050619,3,3e-05
050192,3,3e-05
220516,3,3e-05
050588,3,3e-05
230855,3,3e-05
240129,3,3e-05
151093,3,3e-05
200209,3,3e-05
141197,3,3e-05
230130,3,3e-05
200396,3,3e-05
160725,3,3e-05
071292,3,3e-05
311036,3,3e-05
050235,3,3e-05
101220,3,3e-05
080992,3,3e-05
240378,3,3e-05
190937,3,3e-05
160717,3,3e-05
060145,3,3e-05
040248,3,3e-05
230252,3,3e-05
040656,3,3e-05
020893,3,3e-05
110923,3,3e-05
110238,3,3e-05
291139,3,3e-05
120331,3,3e-05
240297,3,3e-05
160178,3,3e-05
020100,3,3e-05
150842,3,3e-05
080490,3,3e-05
251201,3,3e-05
030845,3,3e-05
080937,3,3e-05
230959,3,3e-05
180519,3,3e-05
210645,3,3e-05
170739,3,3e-05
151122,3,3e-05
141174,3,3e-05
250296,3,3e-05
250986,3,3e-05
030712,3,3e-05
290769,3,3e-05
151242,3,3e-05
180652,3,3e-05
140438,3,3e-05
070190,3,3e-05
040233,3,3e-05
141050,3,3e-05
060561,3,3e-05
290572,3,3e-05
020278,3,3e-05
030910,3,3e-05
230732,3,3e-05
250621,3,3e-05
130587,3,3e-05
270100,3,3e-05
060994,3,3e-05
221170,3,3e-05
160420,3,3e-05
310575,3,3e-05
020502,3,3e-05
140116,3,3e-05
310378,3,3e-05
150235,3,3e-05
010190,3,3e-05
010192,3,3e-05
070110,3,3e-05
040122,3,3e-05
150552,3,3e-05
030728,3,3e-05
210131,3,3e-05
241206,3,3e-05
040806,3,3e-05
050265,3,3e-05
180148,3,3e-05
191039,3,3e-05
060871,3,3e-05
221197,3,3e-05
171090,3,3e-05
090486,3,3e-05
200767,3,3e-05
101203,3,3e-05
161032,3,3e-05
310859,3,3e-05
231116,3,3e-05
100727,3,3e-05
120784,3,3e-05
050810,3,3e-05
210502,3,3e-05
090158,3,3e-05
060795,3,3e-05
191018,3,3e-05
160738,3,3e-05
061247,3,3e-05
031248,3,3e-05
170449,3,3e-05
230672,3,3e-05
300346,3,3e-05
130211,3,3e-05
290195,3,3e-05
200993,3,3e-05
290675,3,3e-05
260942,3,3e-05
280420,3,3e-05
110437,3,3e-05
260526,3,3e-05
060904,3,3e-05
280490,3,3e-05
011269,3,3e-05
140194,3,3e-05
140113,3,3e-05
020550,3,3e-05
200466,3,3e-05
160182,3,3e-05
281074,3,3e-05
090136,3,3e-05
080137,3,3e-05
310493,3,3e-05
010885,3,3e-05
290570,3,3e-05
180719,3,3e-05
010565,3,3e-05
240735,3,3e-05
040617,3,3e-05
140575,3,3e-05
200486,3,3e-05
291248,3,3e-05
291273,3,3e-05
230632,3,3e-05
160339,3,3e-05
120572,3,3e-05
010949,3,3e-05
020224,3,3e-05
080636,3,3e-05
270873,3,3e-05
011290,3,3e-05
170135,3,3e-05
310472,3,3e-05
240144,3,3e-05
010975,3,3e-05
130898,3,3e-05
200269,3,3e-05
120689,3,3e-05
280310,3,3e-05
311167,3,3e-05
020309,3,3e-05
310538,3,3e-05
011079,3,3e-05
290469,3,3e-05
150509,3,3e-05
070896,3,3e-05
050310,3,3e-05
111297,3,3e-05
111189,3,3e-05
030748,3,3e-05
060970,3,3e-05
311204,3,3e-05
270722,3,3e-05
021098,3,3e-05
230371,3,3e-05
171036,3,3e-05
020912,3,3e-05
020704,3,3e-05
230644,3,3e-05
011197,3,3e-05
100678,3,3e-05
040108,3,3e-05
140557,3,3e-05
270151,3,3e-05
140186,3,3e-05
141066,3,3e-05
220818,3,3e-05
090459,3,3e-05
021220,3,3e-05
020951,3,3e-05
241134,3,3e-05
230711,3,3e-05
070577,3,3e-05
130322,3,3e-05
120930,3,3e-05
031273,3,3e-05
071121,3,3e-05
160329,3,3e-05
160395,3,3e-05
051248,3,3e-05
200757,3,3e-05
190408,3,3e-05
010635,3,3e-05
261229,3,3e-05
171206,3,3e-05
010960,3,3e-05
200360,3,3e-05
151135,3,3e-05
140237,3,3e-05
080122,3,3e-05
030610,3,3e-05
160948,3,3e-05
270299,3,3e-05
171154,3,3e-05
060883,3,3e-05
160232,3,3e-05
201125,3,3e-05
070122,3,3e-05
180465,3,3e-05
051191,3,3e-05
180513,3,3e-05
100362,3,3e-05
041086,3,3e-05
280519,3,3e-05
070108,3,3e-05
140658,3,3e-05
030370,3,3e-05
150776,3,3e-05
161014,3,3e-05
190746,3,3e-05
120579,3,3e-05
070829,3,3e-05
281295,3,3e-05
311216,3,3e-05
111232,3,3e-05
041194,2,2e-05
091161,2,2e-05
070464,2,2e-05
211269,2,2e-05
310613,2,2e-05
020651,2,2e-05
071091,2,2e-05
150932,2,2e-05
241233,2,2e-05
210977,2,2e-05
300639,2,2e-05
110175,2,2e-05
031280,2,2e-05
030142,2,2e-05
220745,2,2e-05
060559,2,2e-05
160827,2,2e-05
230630,2,2e-05
051182,2,2e-05
290295,2,2e-05
140505,2,2e-05
081113,2,2e-05
140122,2,2e-05
020828,2,2e-05
300844,2,2e-05
260428,2,2e-05
030544,2,2e-05
140693,2,2e-05
291024,2,2e-05
230700,2,2e-05
220786,2,2e-05
230763,2,2e-05
051188,2,2e-05
280258,2,2e-05
151167,2,2e-05
150306,2,2e-05
110458,2,2e-05
210601,2,2e-05
291089,2,2e-05
080788,2,2e-05
221047,2,2e-05
020937,2,2e-05
011036,2,2e-05
310132,2,2e-05
080271,2,2e-05
200178,2,2e-05
030300,2,2e-05
050518,2,2e-05
190305,2,2e-05
211030,2,2e-05
270259,2,2e-05
260743,2,2e-05
010592,2,2e-05
180948,2,2e-05
130499,2,2e-05
050783,2,2e-05
041190,2,2e-05
050467,2,2e-05
071032,2,2e-05
180667,2,2e-05
241133,2,2e-05
200482,2,2e-05
270889,2,2e-05
020563,2,2e-05
080917,2,2e-05
161052,2,2e-05
864226,2,2e-05
070442,2,2e-05
280316,2,2e-05
280116,2,2e-05
261166,2,2e-05
220828,2,2e-05
091028,2,2e-05
301188,2,2e-05
060589,2,2e-05
040586,2,2e-05
100498,2,2e-05
090541,2,2e-05
280231,2,2e-05
311118,2,2e-05
190994,2,2e-05
230856,2,2e-05
040986,2,2e-05
111016,2,2e-05
271298,2,2e-05
140228,2,2e-05
030628,2,2e-05
300291,2,2e-05
020453,2,2e-05
010608,2,2e-05
191296,2,2e-05
020669,2,2e-05
060888,2,2e-05
031254,2,2e-05
200369,2,2e-05
040241,2,2e-05
280678,2,2e-05
150647,2,2e-05
111135,2,2e-05
170771,2,2e-05
300825,2,2e-05
120928,2,2e-05
290208,2,2e-05
101068,2,2e-05
310561,2,2e-05
031207,2,2e-05
080815,2,2e-05
080312,2,2e-05
310778,2,2e-05
110946,2,2e-05
301040,2,2e-05
201238,2,2e-05
291288,2,2e-05
220404,2,2e-05
230452,2,2e-05
130698,2,2e-05
290928,2,2e-05
020283,2,2e-05
050841,2,2e-05
110574,2,2e-05
080417,2,2e-05
140398,2,2e-05
221169,2,2e-05
280615,2,2e-05
180767,2,2e-05
080196,2,2e-05
301297,2,2e-05
030276,2,2e-05
070117,2,2e-05
020975,2,2e-05
220771,2,2e-05
578897,2,2e-05
120963,2,2e-05
388712,2,2e-05
270463,2,2e-05
010717,2,2e-05
050127,2,2e-05
040919,2,2e-05
200932,2,2e-05
130770,2,2e-05
271250,2,2e-05
240388,2,2e-05
140409,2,2e-05
251076,2,2e-05
250603,2,2e-05
010556,2,2e-05
030670,2,2e-05
140799,2,2e-05
290931,2,2e-05
140553,2,2e-05
081280,2,2e-05
271176,2,2e-05
090746,2,2e-05
220391,2,2e-05
081185,2,2e-05
040528,2,2e-05
140214,2,2e-05
111113,2,2e-05
180759,2,2e-05
200457,2,2e-05
221238,2,2e-05
040347,2,2e-05
151006,2,2e-05
090468,2,2e-05
271196,2,2e-05
231080,2,2e-05
090636,2,2e-05
190372,2,2e-05
230383,2,2e-05
280511,2,2e-05
220801,2,2e-05
031213,2,2e-05
050435,2,2e-05
211009,2,2e-05
220397,2,2e-05
110775,2,2e-05
051299,2,2e-05
161021,2,2e-05
090273,2,2e-05
170151,2,2e-05
190594,2,2e-05
090650,2,2e-05
040945,2,2e-05
270618,2,2e-05
020416,2,2e-05
050725,2,2e-05
190941,2,2e-05
111289,2,2e-05
200402,2,2e-05
191218,2,2e-05
311150,2,2e-05
190348,2,2e-05
230516,2,2e-05
251004,2,2e-05
111028,2,2e-05
176042,2,2e-05
230244,2,2e-05
041200,2,2e-05
131070,2,2e-05
010711,2,2e-05
221176,2,2e-05
180723,2,2e-05
091007,2,2e-05
020710,2,2e-05
240211,2,2e-05
050372,2,2e-05
140549,2,2e-05
090718,2,2e-05
021215,2,2e-05
150146,2,2e-05
300287,2,2e-05
021090,2,2e-05
040816,2,2e-05
280553,2,2e-05
190559,2,2e-05
211074,2,2e-05
240327,2,2e-05
231104,2,2e-05
210598,2,2e-05
180560,2,2e-05
220284,2,2e-05
070566,2,2e-05
160488,2,2e-05
310401,2,2e-05
261140,2,2e-05
231207,2,2e-05
141061,2,2e-05
130678,2,2e-05
221216,2,2e-05
221231,2,2e-05
200424,2,2e-05
201237,2,2e-05
130306,2,2e-05
270188,2,2e-05
261236,2,2e-05
211290,2,2e-05
240437,2,2e-05
120830,2,2e-05
030221,2,2e-05
030122,2,2e-05
270433,2,2e-05
131115,2,2e-05
241005,2,2e-05
250848,2,2e-05
220160,2,2e-05
241244,2,2e-05
060478,2,2e-05
210412,2,2e-05
110428,2,2e-05
020933,2,2e-05
081093,2,2e-05
339813,2,2e-05
210527,2,2e-05
060677,2,2e-05
270702,2,2e-05
051075,2,2e-05
190379,2,2e-05
130313,2,2e-05
011295,2,2e-05
210488,2,2e-05
220796,2,2e-05
101044,2,2e-05
210111,2,2e-05
090447,2,2e-05
311007,2,2e-05
160801,2,2e-05
220936,2,2e-05
270974,2,2e-05
190523,2,2e-05
270479,2,2e-05
291035,2,2e-05
121033,2,2e-05
090434,2,2e-05
230646,2,2e-05
261219,2,2e-05
160380,2,2e-05
240633,2,2e-05
220962,2,2e-05
150695,2,2e-05
131113,2,2e-05
250767,2,2e-05
200310,2,2e-05
240556,2,2e-05
030839,2,2e-05
010947,2,2e-05
100281,2,2e-05
200824,2,2e-05
151201,2,2e-05
210525,2,2e-05
031179,2,2e-05
050505,2,2e-05
050837,2,2e-05
813712,2,2e-05
211895,2,2e-05
081091,2,2e-05
210371,2,2e-05
151285,2,2e-05
050500,2,2e-05
020845,2,2e-05
090511,2,2e-05
170140,2,2e-05
240757,2,2e-05
110260,2,2e-05
170799,2,2e-05
070644,2,2e-05
020479,2,2e-05
240927,2,2e-05
091184,2,2e-05
040137,2,2e-05
110876,2,2e-05
051069,2,2e-05
230917,2,2e-05
110393,2,2e-05
241194,2,2e-05
250413,2,2e-05
011078,2,2e-05
310878,2,2e-05
130177,2,2e-05
300188,2,2e-05
140657,2,2e-05
151091,2,2e-05
050185,2,2e-05
060386,2,2e-05
071007,2,2e-05
644129,2,2e-05
151115,2,2e-05
261127,2,2e-05
071236,2,2e-05
131168,2,2e-05
030830,2,2e-05
030864,2,2e-05
300893,2,2e-05
051236,2,2e-05
200669,2,2e-05
231075,2,2e-05
271259,2,2e-05
040661,2,2e-05
220294,2,2e-05
271098,2,2e-05
060777,2,2e-05
021061,2,2e-05
090206,2,2e-05
150628,2,2e-05
200207,2,2e-05
310211,2,2e-05
251172,2,2e-05
020533,2,2e-05
230815,2,2e-05
040483,2,2e-05
050883,2,2e-05
201028,2,2e-05
270497,2,2e-05
050721,2,2e-05
041178,2,2e-05
060162,2,2e-05
010930,2,2e-05
170279,2,2e-05
250964,2,2e-05
020414,2,2e-05
240168,2,2e-05
140327,2,2e-05
101020,2,2e-05
220520,2,2e-05
230667,2,2e-05
061171,2,2e-05
110469,2,2e-05
161296,2,2e-05
120862,2,2e-05
290811,2,2e-05
080685,2,2e-05
220916,2,2e-05
100821,2,2e-05
120347,2,2e-05
805849,2,2e-05
150619,2,2e-05
240964,2,2e-05
110177,2,2e-05
030957,2,2e-05
290894,2,2e-05
210553,2,2e-05
151272,2,2e-05
260119,2,2e-05
311181,2,2e-05
171273,2,2e-05
060134,2,2e-05
210606,2,2e-05
171109,2,2e-05
231246,2,2e-05
190618,2,2e-05
170547,2,2e-05
050161,2,2e-05
230617,2,2e-05
100195,2,2e-05
021165,2,2e-05
090108,2,2e-05
010215,2,2e-05
120111,2,2e-05
060999,2,2e-05
120754,2,2e-05
080714,2,2e-05
201239,2,2e-05
030886,2,2e-05
221051,2,2e-05
160829,2,2e-05
201012,2,2e-05
220862,2,2e-05
220590,2,2e-05
110773,2,2e-05
100655,2,2e-05
090138,2,2e-05
260960,2,2e-05
210978,2,2e-05
050419,2,2e-05
200451,2,2e-05
050403,2,2e-05
260584,2,2e-05
100252,2,2e-05
191249,2,2e-05
230639,2,2e-05
280456,2,2e-05
221041,2,2e-05
221158,2,2e-05
160341,2,2e-05
020142,2,2e-05
131147,2,2e-05
020363,2,2e-05
050129,2,2e-05
160520,2,2e-05
250711,2,2e-05
160794,2,2e-05
220247,2,2e-05
140712,2,2e-05
040121,2,2e-05
151031,2,2e-05
190706,2,2e-05
180462,2,2e-05
170310,2,2e-05
230746,2,2e-05
250184,2,2e-05
060617,2,2e-05
170939,2,2e-05
290975,2,2e-05
251115,2,2e-05
171024,2,2e-05
060947,2,2e-05
121037,2,2e-05
120205,2,2e-05
200973,2,2e-05
060703,2,2e-05
090219,2,2e-05
310206,2,2e-05
251075,2,2e-05
170949,2,2e-05
010781,2,2e-05
290134,2,2e-05
030789,2,2e-05
051271,2,2e-05
091257,2,2e-05
220643,2,2e-05
230382,2,2e-05
291183,2,2e-05
011156,2,2e-05
271201,2,2e-05
240197,2,2e-05
271080,2,2e-05
230429,2,2e-05
271150,2,2e-05
091064,2,2e-05
241086,2,2e-05
141186,2,2e-05
220959,2,2e-05
300768,2,2e-05
060639,2,2e-05
210203,2,2e-05
080606,2,2e-05
281208,2,2e-05
201155,2,2e-05
220171,2,2e-05
020116,2,2e-05
120166,2,2e-05
240694,2,2e-05
130300,2,2e-05
290324,2,2e-05
141131,2,2e-05
210516,2,2e-05
120988,2,2e-05
070830,2,2e-05
130122,2,2e-05
030604,2,2e-05
130429,2,2e-05
030624,2,2e-05
041170,2,2e-05
271277,2,2e-05
020666,2,2e-05
190575,2,2e-05
271238,2,2e-05
231195,2,2e-05
210479,2,2e-05
010783,2,2e-05
130458,2,2e-05
220583,2,2e-05
041041,2,2e-05
211240,2,2e-05
050663,2,2e-05
160224,2,2e-05
080536,2,2e-05
181061,2,2e-05
051260,2,2e-05
300400,2,2e-05
101175,2,2e-05
270680,2,2e-05
071250,2,2e-05
290756,2,2e-05
090185,2,2e-05
040158,2,2e-05
230447,2,2e-05
150477,2,2e-05
160238,2,2e-05
251189,2,2e-05
141203,2,2e-05
100214,2,2e-05
241024,2,2e-05
180840,2,2e-05
260619,2,2e-05
271120,2,2e-05
141160,2,2e-05
230489,2,2e-05
160306,2,2e-05
171143,2,2e-05
040450,2,2e-05
211165,2,2e-05
040938,2,2e-05
051279,2,2e-05
131120,2,2e-05
311031,2,2e-05
040914,2,2e-05
030642,2,2e-05
040728,2,2e-05
121273,2,2e-05
241147,2,2e-05
080221,2,2e-05
241172,2,2e-05
300582,2,2e-05
120200,2,2e-05
240351,2,2e-05
170919,2,2e-05
130638,2,2e-05
240604,2,2e-05
070885,2,2e-05
250764,2,2e-05
170331,2,2e-05
270725,2,2e-05
020752,2,2e-05
100835,2,2e-05
180342,2,2e-05
150209,2,2e-05
240305,2,2e-05
290944,2,2e-05
070997,2,2e-05
250949,2,2e-05
010373,2,2e-05
230165,2,2e-05
280437,2,2e-05
020930,2,2e-05
220172,2,2e-05
241248,2,2e-05
071080,2,2e-05
280324,2,2e-05
040197,2,2e-05
161056,2,2e-05
050407,2,2e-05
080129,2,2e-05
100487,2,2e-05
091209,2,2e-05
130892,2,2e-05
311131,2,2e-05
011254,2,2e-05
230284,2,2e-05
011053,2,2e-05
250364,2,2e-05
030948,2,2e-05
061271,2,2e-05
121154,2,2e-05
040209,2,2e-05
131245,2,2e-05
300520,2,2e-05
190805,2,2e-05
140957,2,2e-05
291105,2,2e-05
151168,2,2e-05
061213,2,2e-05
110677,2,2e-05
230853,2,2e-05
250521,2,2e-05
241174,2,2e-05
071224,2,2e-05
241069,2,2e-05
150974,2,2e-05
150948,2,2e-05
061055,2,2e-05
130478,2,2e-05
210438,2,2e-05
190214,2,2e-05
050533,2,2e-05
280626,2,2e-05
140740,2,2e-05
240515,2,2e-05
010902,2,2e-05
120227,2,2e-05
260492,2,2e-05
060165,2,2e-05
010223,2,2e-05
071147,2,2e-05
230191,2,2e-05
260863,2,2e-05
090715,2,2e-05
298179,2,2e-05
310704,2,2e-05
045168,2,2e-05
310509,2,2e-05
051052,2,2e-05
337548,2,2e-05
090591,2,2e-05
011127,2,2e-05
140387,2,2e-05
161167,2,2e-05
180245,2,2e-05
140942,2,2e-05
070722,2,2e-05
110818,2,2e-05
090221,2,2e-05
240224,2,2e-05
021066,2,2e-05
100237,2,2e-05
100155,2,2e-05
120564,2,2e-05
240455,2,2e-05
180438,2,2e-05
101080,2,2e-05
151240,2,2e-05
170616,2,2e-05
200266,2,2e-05
070260,2,2e-05
040551,2,2e-05
201156,2,2e-05
271284,2,2e-05
090749,2,2e-05
480614,2,2e-05
291267,2,2e-05
211272,2,2e-05
230675,2,2e-05
011220,2,2e-05
499555,2,2e-05
200514,2,2e-05
240256,2,2e-05
200917,2,2e-05
260938,2,2e-05
031078,2,2e-05
250789,2,2e-05
110707,2,2e-05
060505,2,2e-05
180463,2,2e-05
070366,2,2e-05
190738,2,2e-05
220768,2,2e-05
100169,2,2e-05
010587,2,2e-05
091198,2,2e-05
200940,2,2e-05
250533,2,2e-05
230532,2,2e-05
200642,2,2e-05
200440,2,2e-05
250629,2,2e-05
120964,2,2e-05
280155,2,2e-05
060216,2,2e-05
100243,2,2e-05
201013,2,2e-05
060992,2,2e-05
160606,2,2e-05
170573,2,2e-05
100315,2,2e-05
311054,2,2e-05
270393,2,2e-05
140222,2,2e-05
230437,2,2e-05
070993,2,2e-05
010102,2,2e-05
240248,2,2e-05
080244,2,2e-05
171126,2,2e-05
140319,2,2e-05
070488,2,2e-05
210928,2,2e-05
010435,2,2e-05
300774,2,2e-05
260975,2,2e-05
251077,2,2e-05
261278,2,2e-05
160141,2,2e-05
130799,2,2e-05
160639,2,2e-05
061201,2,2e-05
210582,2,2e-05
201219,2,2e-05
270918,2,2e-05
300223,2,2e-05
251216,2,2e-05
251166,2,2e-05
230970,2,2e-05
250433,2,2e-05
090114,2,2e-05
120520,2,2e-05
080455,2,2e-05
080387,2,2e-05
110351,2,2e-05
161194,2,2e-05
200398,2,2e-05
140243,2,2e-05
060719,2,2e-05
131161,2,2e-05
310722,2,2e-05
060768,2,2e-05
111275,2,2e-05
291087,2,2e-05
270169,2,2e-05
100653,2,2e-05
110581,2,2e-05
240731,2,2e-05
120118,2,2e-05
130123,2,2e-05
090578,2,2e-05
130871,2,2e-05
230386,2,2e-05
130184,2,2e-05
070273,2,2e-05
130896,2,2e-05
180697,2,2e-05
200910,2,2e-05
100203,2,2e-05
021186,2,2e-05
251082,2,2e-05
161207,2,2e-05
131265,2,2e-05
291262,2,2e-05
230842,2,2e-05
080672,2,2e-05
210560,2,2e-05
070419,2,2e-05
240929,2,2e-05
040810,2,2e-05
160936,2,2e-05
250786,2,2e-05
170540,2,2e-05
101026,2,2e-05
090838,2,2e-05
260741,2,2e-05
181133,2,2e-05
140750,2,2e-05
190704,2,2e-05
080654,2,2e-05
010977,2,2e-05
244296,2,2e-05
070775,2,2e-05
230283,2,2e-05
080372,2,2e-05
201267,2,2e-05
040144,2,2e-05
160853,2,2e-05
080916,2,2e-05
031212,2,2e-05
090393,2,2e-05
281051,2,2e-05
280898,2,2e-05
120782,2,2e-05
120557,2,2e-05
270924,2,2e-05
220499,2,2e-05
060287,2,2e-05
230985,2,2e-05
301278,2,2e-05
040995,2,2e-05
251243,2,2e-05
150774,2,2e-05
160475,2,2e-05
251262,2,2e-05
171148,2,2e-05
300703,2,2e-05
130699,2,2e-05
181229,2,2e-05
150696,2,2e-05
190564,2,2e-05
300713,2,2e-05
080178,2,2e-05
271231,2,2e-05
150983,2,2e-05
220608,2,2e-05
150568,2,2e-05
181175,2,2e-05
011006,2,2e-05
100622,2,2e-05
090725,2,2e-05
170100,2,2e-05
100172,2,2e-05
061066,2,2e-05
040824,2,2e-05
050462,2,2e-05
300884,2,2e-05
311154,2,2e-05
010813,2,2e-05
230463,2,2e-05
300705,2,2e-05
200479,2,2e-05
270499,2,2e-05
230705,2,2e-05
110394,2,2e-05
221288,2,2e-05
020861,2,2e-05
080149,2,2e-05
251208,2,2e-05
050564,2,2e-05
030766,2,2e-05
131015,2,2e-05
667625,2,2e-05
150790,2,2e-05
310753,2,2e-05
130392,2,2e-05
100450,2,2e-05
040983,2,2e-05
301067,2,2e-05
040979,2,2e-05
110247,2,2e-05
260245,2,2e-05
081239,2,2e-05
301001,2,2e-05
121233,2,2e-05
191158,2,2e-05
110420,2,2e-05
240429,2,2e-05
110780,2,2e-05
130819,2,2e-05
070163,2,2e-05
100935,2,2e-05
310827,2,2e-05
310688,2,2e-05
050699,2,2e-05
